 00Z 01 11 2017 , 0.00, 16.85
 12Z 01 11 2017 , 0.00, 21.61
 00Z 02 11 2017 , 0.00, 11.63
 12Z 02 11 2017 , 0.00, 14.67
 00Z 03 11 2017 , 0.00, 15.23
 12Z 03 11 2017 , 0.00, 16.88
 00Z 04 11 2017 , 0.00, 17.11
 12Z 04 11 2017 , 0.00, 20.83
 00Z 05 11 2017 , 0.00, 22.30
 12Z 05 11 2017 , 0.00, 23.86
 00Z 06 11 2017 , 0.00, 18.85
 12Z 06 11 2017 , 0.00, 17.09
 00Z 07 11 2017 , 0.00, 17.91
 12Z 07 11 2017 , 0.00, 24.26
 00Z 08 11 2017 , 13.65, 25.36
 12Z 08 11 2017 , 44.88, 19.87
 00Z 09 11 2017 , 0.00, 16.42
 12Z 09 11 2017 , 0.00, 18.66
 00Z 10 11 2017 , 0.00, 14.55
 12Z 10 11 2017 , 0.00, 14.64
 00Z 11 11 2017 , 0.00, 16.75
 12Z 11 11 2017 , 0.00, 14.83
 00Z 12 11 2017 , 0.00, 13.33
 12Z 12 11 2017 , 0.00, 14.44
 00Z 13 11 2017 , 0.00, 12.46
 12Z 13 11 2017 , 0.00, 13.51
 00Z 14 11 2017 , 0.00, 16.16
 12Z 14 11 2017 , 0.00, 13.35
 00Z 15 11 2017 , 0.00, 9.66
 12Z 15 11 2017 , 0.00, 10.42
 00Z 16 11 2017 , 0.00, 11.07
 12Z 16 11 2017 , 0.00, 15.06
 00Z 17 11 2017 , 0.00, 12.83
 12Z 17 11 2017 , 0.00, 11.99
 00Z 18 11 2017 , 0.00, 12.88
 12Z 18 11 2017 , 0.00, 16.25
 00Z 19 11 2017 , 0.00, 8.05
 12Z 19 11 2017 , 0.00, 8.55
 00Z 20 11 2017 , 0.00, 6.80
 12Z 20 11 2017 , 0.00, 6.60
 00Z 21 11 2017 , 0.00, 10.25
 12Z 21 11 2017 , 0.00, 13.27
 00Z 22 11 2017 , 0.00, 14.88
 12Z 22 11 2017 , 0.00, 11.60
 00Z 23 11 2017 , 0.00, 10.46
 12Z 23 11 2017 , 0.00, 7.93
 00Z 24 11 2017 , 0.00, 7.26
 12Z 24 11 2017 , 0.00, 8.60
 00Z 25 11 2017 , 0.00, 11.81
 12Z 25 11 2017 , 0.00, 11.81
 00Z 26 11 2017 , 0.00, 9.41
 12Z 26 11 2017 , 0.00, 8.70
 00Z 27 11 2017 , 0.00, 7.52
 12Z 27 11 2017 , 0.00, 8.25
 00Z 28 11 2017 , 0.00, 10.02
 12Z 28 11 2017 , 0.00, 7.51
 00Z 29 11 2017 , 0.00, 7.02
 12Z 29 11 2017 , 0.00, 9.82
 00Z 30 11 2017 , 0.00, 13.76
 12Z 30 11 2017 , 0.00, 15.93
 00Z 01 12 2017 , 0.00, 17.20
 12Z 01 12 2017 , 0.00, 17.33
 00Z 02 12 2017 , 0.00, 18.41
 12Z 02 12 2017 , 0.00, 18.10
 00Z 03 12 2017 , 0.00, 18.68
 12Z 03 12 2017 , 0.00, 17.93
 00Z 04 12 2017 , 0.00, 15.52
 12Z 04 12 2017 , 0.00, 16.52
 00Z 05 12 2017 , 0.00, 14.82
 12Z 05 12 2017 , 0.00, 19.76
 00Z 06 12 2017 , 0.00, 19.73
 12Z 06 12 2017 , 0.00, 15.96
 00Z 07 12 2017 , 3.27, 13.61
 12Z 07 12 2017 , 0.00, 7.68
 00Z 08 12 2017 , 0.00, 2.91
 12Z 08 12 2017 , 0.00, 5.43
 00Z 09 12 2017 , 0.00, 6.61
 12Z 09 12 2017 , 0.00, 6.11
 00Z 10 12 2017 , 0.00, 5.50
 12Z 10 12 2017 , 0.00, 4.74
 00Z 11 12 2017 , 0.00, 4.86
 12Z 11 12 2017 , 0.00, 6.02
 00Z 12 12 2017 , 0.00, 6.30
 12Z 12 12 2017 , 0.00, 7.34
 00Z 13 12 2017 , 0.00, 8.21
 12Z 13 12 2017 , 0.00, 11.41
 00Z 14 12 2017 , 0.00, 10.84
 12Z 14 12 2017 , 0.00, 11.24
 00Z 15 12 2017 , 0.00, 7.63
 12Z 15 12 2017 , 0.00, 7.08
 00Z 16 12 2017 , 0.00, 5.15
 12Z 16 12 2017 , 0.00, 4.37
 00Z 17 12 2017 , 0.00, 8.00
 12Z 17 12 2017 , 0.00, 13.34
 00Z 18 12 2017 , 14.17, 16.65
 12Z 18 12 2017 , 0.00, 15.52
 00Z 19 12 2017 , 1.82, 16.27
 12Z 19 12 2017 , 0.00, 13.14
 00Z 20 12 2017 , 0.00, 10.03
 12Z 20 12 2017 , 0.00, 9.54
 00Z 21 12 2017 , 0.00, 8.73
 12Z 21 12 2017 , 0.00, 9.69
 00Z 22 12 2017 , 0.00, 4.01
 12Z 22 12 2017 , 0.00, 4.09
 00Z 23 12 2017 , 0.00, 6.23
 12Z 23 12 2017 , 0.00, 8.06
 00Z 24 12 2017 , 0.00, 9.49
 12Z 24 12 2017 , 0.00, 8.59
 00Z 25 12 2017 , 0.00, 6.83
 12Z 25 12 2017 , 0.00, 8.58
 00Z 26 12 2017 , 0.00, 5.83
 12Z 26 12 2017 , 0.00, 4.14
 00Z 27 12 2017 , 0.00, 7.28
 12Z 27 12 2017 , 0.00, 11.10
 00Z 28 12 2017 , 0.00, 9.52
 12Z 28 12 2017 , 0.00, 5.70
 00Z 29 12 2017 , 0.00, 5.51
 12Z 29 12 2017 , 0.00, 4.86
 00Z 30 12 2017 , 0.00, 4.95
 12Z 30 12 2017 , 0.00, 5.11
 00Z 31 12 2017 , 0.00, 5.50
 12Z 31 12 2017 , 0.00, 8.41
